TILENAME,PATH
b'DES1054+0126',b'DEC/multiepoch/delve/r5918/DES1054+0126/p01/coadd'
b'DES1024+1543',b'DEC/multiepoch/delve/r5918/DES1024+1543/p01/coadd'
b'DES0741+1126',b'DEC/multiepoch/delve/r5918/DES0741+1126/p02/coadd'
b'DES0812+0335',b'DEC/multiepoch/delve/r5918/DES0812+0335/p01/coadd'
b'DES0920+0209',b'DEC/multiepoch/delve/r5918/DES0920+0209/p01/coadd'
b'DES0902+1126',b'DEC/multiepoch/delve/r5918/DES0902+1126/p01/coadd'
b'DES0830-1958',b'DEC/multiepoch/delve/r5918/DES0830-1958/p01/coadd'
b'DES0754+0709',b'DEC/multiepoch/delve/r5918/DES0754+0709/p01/coadd'
b'DES0951+0752',b'DEC/multiepoch/delve/r5918/DES0951+0752/p01/coadd'
b'DES1004+2334',b'DEC/multiepoch/delve/r5918/DES1004+2334/p01/coadd'
b'DES0928+1626',b'DEC/multiepoch/delve/r5918/DES0928+1626/p01/coadd'
b'DES1137+0752',b'DEC/multiepoch/delve/r5918/DES1137+0752/p01/coadd'
b'DES1019+2625',b'DEC/multiepoch/delve/r5918/DES1019+2625/p01/coadd'
b'DES1026+0709',b'DEC/multiepoch/delve/r5918/DES1026+0709/p01/coadd'
b'DES0859+1209',b'DEC/multiepoch/delve/r5918/DES0859+1209/p01/coadd'
b'DES1014-0458',b'DEC/multiepoch/delve/r5918/DES1014-0458/p01/coadd'
b'DES0742-0041',b'DEC/multiepoch/delve/r5918/DES0742-0041/p02/coadd'
b'DES1038-1458',b'DEC/multiepoch/delve/r5918/DES1038-1458/p01/coadd'
b'DES0815+1000',b'DEC/multiepoch/delve/r5918/DES0815+1000/p01/coadd'
b'DES0803-0958',b'DEC/multiepoch/delve/r5918/DES0803-0958/p01/coadd'
b'DES0930+2834',b'DEC/multiepoch/delve/r5918/DES0930+2834/p01/coadd'
b'DES1136-1250',b'DEC/multiepoch/delve/r5918/DES1136-1250/p01/coadd'
b'DES1104-1915',b'DEC/multiepoch/delve/r5918/DES1104-1915/p01/coadd'
b'DES0940-0207',b'DEC/multiepoch/delve/r5918/DES0940-0207/p01/coadd'
b'DES0933-1624',b'DEC/multiepoch/delve/r5918/DES0933-1624/p01/coadd'
b'DES1025+1000',b'DEC/multiepoch/delve/r5918/DES1025+1000/p01/coadd'
b'DES0802-0458',b'DEC/multiepoch/delve/r5918/DES0802-0458/p01/coadd'
b'DES0911-0207',b'DEC/multiepoch/delve/r5918/DES0911-0207/p01/coadd'
b'DES0935+2208',b'DEC/multiepoch/delve/r5918/DES0935+2208/p01/coadd'
b'DES1121+0543',b'DEC/multiepoch/delve/r5918/DES1121+0543/p01/coadd'
b'DES1143-1749',b'DEC/multiepoch/delve/r5918/DES1143-1749/p02/coadd'
b'DES0702+2917',b'DEC/multiepoch/delve/r5918/DES0702+2917/p01/coadd'
b'DES0925-0458',b'DEC/multiepoch/delve/r5918/DES0925-0458/p01/coadd'
b'DES0715+2751',b'DEC/multiepoch/delve/r5918/DES0715+2751/p01/coadd'
b'DES0741+1417',b'DEC/multiepoch/delve/r5918/DES0741+1417/p02/coadd'
b'DES1149-2332',b'DEC/multiepoch/delve/r5918/DES1149-2332/p01/coadd'
b'DES1107+1209',b'DEC/multiepoch/delve/r5918/DES1107+1209/p01/coadd'
b'DES0723+2834',b'DEC/multiepoch/delve/r5918/DES0723+2834/p01/coadd'
b'DES1008-0041',b'DEC/multiepoch/delve/r5918/DES1008-0041/p01/coadd'
b'DES0932+2625',b'DEC/multiepoch/delve/r5918/DES0932+2625/p01/coadd'
b'DES0756+1417',b'DEC/multiepoch/delve/r5918/DES0756+1417/p01/coadd'
b'DES0813+2251',b'DEC/multiepoch/delve/r5918/DES0813+2251/p01/coadd'
b'DES1125-2041',b'DEC/multiepoch/delve/r5918/DES1125-2041/p01/coadd'
b'DES0900+2251',b'DEC/multiepoch/delve/r5918/DES0900+2251/p02/coadd'
b'DES1148-1250',b'DEC/multiepoch/delve/r5918/DES1148-1250/p01/coadd'
b'DES1154-1332',b'DEC/multiepoch/delve/r5918/DES1154-1332/p01/coadd'
b'DES1102-0207',b'DEC/multiepoch/delve/r5918/DES1102-0207/p01/coadd'
b'DES1129-0333',b'DEC/multiepoch/delve/r5918/DES1129-0333/p01/coadd'
b'DES0839+0917',b'DEC/multiepoch/delve/r5918/DES0839+0917/p01/coadd'
b'DES1021-1915',b'DEC/multiepoch/delve/r5918/DES1021-1915/p02/coadd'
b'DES1008+0209',b'DEC/multiepoch/delve/r5918/DES1008+0209/p01/coadd'
b'DES1130+2126',b'DEC/multiepoch/delve/r5918/DES1130+2126/p01/coadd'
b'DES1009+2708',b'DEC/multiepoch/delve/r5918/DES1009+2708/p01/coadd'
b'DES0939+2917',b'DEC/multiepoch/delve/r5918/DES0939+2917/p01/coadd'
b'DES0936+0752',b'DEC/multiepoch/delve/r5918/DES0936+0752/p01/coadd'
b'DES0851+0500',b'DEC/multiepoch/delve/r5918/DES0851+0500/p02/coadd'
b'DES1155-2332',b'DEC/multiepoch/delve/r5918/DES1155-2332/p01/coadd'
b'DES1023-1541',b'DEC/multiepoch/delve/r5918/DES1023-1541/p01/coadd'
b'DES1043+2208',b'DEC/multiepoch/delve/r5918/DES1043+2208/p01/coadd'
b'DES1040-0750',b'DEC/multiepoch/delve/r5918/DES1040-0750/p01/coadd'
b'DES1126-1541',b'DEC/multiepoch/delve/r5918/DES1126-1541/p01/coadd'
b'DES0936-0750',b'DEC/multiepoch/delve/r5918/DES0936-0750/p01/coadd'
b'DES0826-1915',b'DEC/multiepoch/delve/r5918/DES0826-1915/p01/coadd'
b'DES0839+1126',b'DEC/multiepoch/delve/r5918/DES0839+1126/p01/coadd'
b'DES0958-0541',b'DEC/multiepoch/delve/r5918/DES0958-0541/p01/coadd'
b'DES1039+0626',b'DEC/multiepoch/delve/r5918/DES1039+0626/p01/coadd'
b'DES0825-1749',b'DEC/multiepoch/delve/r5918/DES0825-1749/p01/coadd'
b'DES1154-1124',b'DEC/multiepoch/delve/r5918/DES1154-1124/p01/coadd'
b'DES1034-0624',b'DEC/multiepoch/delve/r5918/DES1034-0624/p01/coadd'
b'DES1058+2917',b'DEC/multiepoch/delve/r5918/DES1058+2917/p01/coadd'
b'DES0808-0707',b'DEC/multiepoch/delve/r5918/DES0808-0707/p02/coadd'
b'DES1157+2917',b'DEC/multiepoch/delve/r5918/DES1157+2917/p01/coadd'
b'DES0801+0335',b'DEC/multiepoch/delve/r5918/DES0801+0335/p01/coadd'
b'DES1023+2543',b'DEC/multiepoch/delve/r5918/DES1023+2543/p01/coadd'
b'DES0945-1541',b'DEC/multiepoch/delve/r5918/DES0945-1541/p01/coadd'
b'DES1124+2126',b'DEC/multiepoch/delve/r5918/DES1124+2126/p01/coadd'
b'DES1105+2500',b'DEC/multiepoch/delve/r5918/DES1105+2500/p01/coadd'
b'DES1019+1709',b'DEC/multiepoch/delve/r5918/DES1019+1709/p01/coadd'
b'DES1055-2206',b'DEC/multiepoch/delve/r5918/DES1055-2206/p01/coadd'
b'DES1035+2334',b'DEC/multiepoch/delve/r5918/DES1035+2334/p01/coadd'
b'DES0912+2625',b'DEC/multiepoch/delve/r5918/DES0912+2625/p01/coadd'
b'DES0825+1709',b'DEC/multiepoch/delve/r5918/DES0825+1709/p01/coadd'
b'DES0813+0001',b'DEC/multiepoch/delve/r5918/DES0813+0001/p01/coadd'
b'DES0850-2249',b'DEC/multiepoch/delve/r5918/DES0850-2249/p02/coadd'
b'DES0855+2000',b'DEC/multiepoch/delve/r5918/DES0855+2000/p02/coadd'
b'DES0930-0416',b'DEC/multiepoch/delve/r5918/DES0930-0416/p02/coadd'
b'DES1055-0707',b'DEC/multiepoch/delve/r5918/DES1055-0707/p01/coadd'
b'DES1039+0418',b'DEC/multiepoch/delve/r5918/DES1039+0418/p01/coadd'
b'DES1004+2126',b'DEC/multiepoch/delve/r5918/DES1004+2126/p01/coadd'
b'DES1143-2332',b'DEC/multiepoch/delve/r5918/DES1143-2332/p02/coadd'
b'DES0935+2334',b'DEC/multiepoch/delve/r5918/DES0935+2334/p02/coadd'
b'DES1038-0833',b'DEC/multiepoch/delve/r5918/DES1038-0833/p01/coadd'
b'DES1151-2206',b'DEC/multiepoch/delve/r5918/DES1151-2206/p02/coadd'
b'DES0713+1252',b'DEC/multiepoch/delve/r5918/DES0713+1252/p01/coadd'
b'DES0852-1624',b'DEC/multiepoch/delve/r5918/DES0852-1624/p02/coadd'
b'DES0931+2251',b'DEC/multiepoch/delve/r5918/DES0931+2251/p01/coadd'
b'DES0827+2500',b'DEC/multiepoch/delve/r5918/DES0827+2500/p01/coadd'
b'DES0948+1626',b'DEC/multiepoch/delve/r5918/DES0948+1626/p01/coadd'
b'DES0925+0626',b'DEC/multiepoch/delve/r5918/DES0925+0626/p01/coadd'
b'DES0803+1000',b'DEC/multiepoch/delve/r5918/DES0803+1000/p01/coadd'
b'DES1034+0626',b'DEC/multiepoch/delve/r5918/DES1034+0626/p01/coadd'
b'DES0950-0416',b'DEC/multiepoch/delve/r5918/DES0950-0416/p01/coadd'
b'DES0804+0752',b'DEC/multiepoch/delve/r5918/DES0804+0752/p01/coadd'
b'DES1024-0707',b'DEC/multiepoch/delve/r5918/DES1024-0707/p01/coadd'
b'DES0801+2917',b'DEC/multiepoch/delve/r5918/DES0801+2917/p01/coadd'
b'DES1126-0458',b'DEC/multiepoch/delve/r5918/DES1126-0458/p01/coadd'
b'DES0949+2126',b'DEC/multiepoch/delve/r5918/DES0949+2126/p01/coadd'
b'DES0907+0626',b'DEC/multiepoch/delve/r5918/DES0907+0626/p01/coadd'
b'DES1027-1915',b'DEC/multiepoch/delve/r5918/DES1027-1915/p01/coadd'
b'DES0824+2000',b'DEC/multiepoch/delve/r5918/DES0824+2000/p01/coadd'
b'DES0829+2251',b'DEC/multiepoch/delve/r5918/DES0829+2251/p01/coadd'
b'DES0854+0209',b'DEC/multiepoch/delve/r5918/DES0854+0209/p02/coadd'
b'DES1016+1043',b'DEC/multiepoch/delve/r5918/DES1016+1043/p01/coadd'
b'DES0859-0750',b'DEC/multiepoch/delve/r5918/DES0859-0750/p01/coadd'
b'DES0849+1252',b'DEC/multiepoch/delve/r5918/DES0849+1252/p01/coadd'
b'DES0838+2417',b'DEC/multiepoch/delve/r5918/DES0838+2417/p01/coadd'
b'DES1134+1500',b'DEC/multiepoch/delve/r5918/DES1134+1500/p01/coadd'
b'DES0840+1543',b'DEC/multiepoch/delve/r5918/DES0840+1543/p01/coadd'
b'DES1003+1626',b'DEC/multiepoch/delve/r5918/DES1003+1626/p01/coadd'
b'DES0739+1252',b'DEC/multiepoch/delve/r5918/DES0739+1252/p02/coadd'
b'DES1158+1500',b'DEC/multiepoch/delve/r5918/DES1158+1500/p01/coadd'
b'DES0850+0418',b'DEC/multiepoch/delve/r5918/DES0850+0418/p02/coadd'
b'DES0921-1624',b'DEC/multiepoch/delve/r5918/DES0921-1624/p01/coadd'
b'DES1114+2543',b'DEC/multiepoch/delve/r5918/DES1114+2543/p01/coadd'
b'DES1043-0250',b'DEC/multiepoch/delve/r5918/DES1043-0250/p02/coadd'
b'DES0746+0543',b'DEC/multiepoch/delve/r5918/DES0746+0543/p01/coadd'
b'DES0947+2708',b'DEC/multiepoch/delve/r5918/DES0947+2708/p01/coadd'
b'DES1028+2751',b'DEC/multiepoch/delve/r5918/DES1028+2751/p01/coadd'
b'DES0926-1832',b'DEC/multiepoch/delve/r5918/DES0926-1832/p01/coadd'
b'DES0906-0707',b'DEC/multiepoch/delve/r5918/DES0906-0707/p01/coadd'
b'DES0652+2751',b'DEC/multiepoch/delve/r5918/DES0652+2751/p01/coadd'
b'DES1028-0958',b'DEC/multiepoch/delve/r5918/DES1028-0958/p01/coadd'
b'DES1147-0333',b'DEC/multiepoch/delve/r5918/DES1147-0333/p02/coadd'
b'DES0933+1252',b'DEC/multiepoch/delve/r5918/DES0933+1252/p01/coadd'
b'DES1137-2041',b'DEC/multiepoch/delve/r5918/DES1137-2041/p01/coadd'
b'DES0840+2043',b'DEC/multiepoch/delve/r5918/DES0840+2043/p01/coadd'
b'DES0851-1915',b'DEC/multiepoch/delve/r5918/DES0851-1915/p02/coadd'
b'DES1114-1541',b'DEC/multiepoch/delve/r5918/DES1114-1541/p01/coadd'
b'DES1034-2332',b'DEC/multiepoch/delve/r5918/DES1034-2332/p01/coadd'
b'DES0943+2251',b'DEC/multiepoch/delve/r5918/DES0943+2251/p01/coadd'
b'DES0724+0752',b'DEC/multiepoch/delve/r5918/DES0724+0752/p01/coadd'
b'DES1110-0416',b'DEC/multiepoch/delve/r5918/DES1110-0416/p01/coadd'
b'DES0925-1207',b'DEC/multiepoch/delve/r5918/DES0925-1207/p01/coadd'
b'DES0859-1832',b'DEC/multiepoch/delve/r5918/DES0859-1832/p01/coadd'
b'DES0655+2417',b'DEC/multiepoch/delve/r5918/DES0655+2417/p01/coadd'
b'DES0955+0335',b'DEC/multiepoch/delve/r5918/DES0955+0335/p01/coadd'
b'DES1048+2708',b'DEC/multiepoch/delve/r5918/DES1048+2708/p01/coadd'
b'DES0957+2708',b'DEC/multiepoch/delve/r5918/DES0957+2708/p01/coadd'
b'DES0811+1751',b'DEC/multiepoch/delve/r5918/DES0811+1751/p01/coadd'
b'DES1027-1624',b'DEC/multiepoch/delve/r5918/DES1027-1624/p01/coadd'
b'DES0957-1541',b'DEC/multiepoch/delve/r5918/DES0957-1541/p01/coadd'
b'DES0830+2500',b'DEC/multiepoch/delve/r5918/DES0830+2500/p01/coadd'
b'DES0919-0041',b'DEC/multiepoch/delve/r5918/DES0919-0041/p01/coadd'
b'DES0837+2625',b'DEC/multiepoch/delve/r5918/DES0837+2625/p01/coadd'
b'DES0848+2751',b'DEC/multiepoch/delve/r5918/DES0848+2751/p01/coadd'
b'DES1125-1415',b'DEC/multiepoch/delve/r5918/DES1125-1415/p01/coadd'
b'DES0922-0124',b'DEC/multiepoch/delve/r5918/DES0922-0124/p01/coadd'
b'DES1039-2249',b'DEC/multiepoch/delve/r5918/DES1039-2249/p01/coadd'
b'DES0811+0126',b'DEC/multiepoch/delve/r5918/DES0811+0126/p01/coadd'
b'DES0946-0707',b'DEC/multiepoch/delve/r5918/DES0946-0707/p01/coadd'
b'DES1136-0833',b'DEC/multiepoch/delve/r5918/DES1136-0833/p01/coadd'
b'DES0900+2126',b'DEC/multiepoch/delve/r5918/DES0900+2126/p02/coadd'
b'DES1151+2208',b'DEC/multiepoch/delve/r5918/DES1151+2208/p01/coadd'
b'DES0842+0500',b'DEC/multiepoch/delve/r5918/DES0842+0500/p01/coadd'
b'DES1011+0126',b'DEC/multiepoch/delve/r5918/DES1011+0126/p02/coadd'
b'DES1136-0124',b'DEC/multiepoch/delve/r5918/DES1136-0124/p01/coadd'
b'DES0945+0209',b'DEC/multiepoch/delve/r5918/DES0945+0209/p01/coadd'
b'DES0916-1749',b'DEC/multiepoch/delve/r5918/DES0916-1749/p01/coadd'
b'DES1142-1958',b'DEC/multiepoch/delve/r5918/DES1142-1958/p01/coadd'
b'DES0908+0126',b'DEC/multiepoch/delve/r5918/DES0908+0126/p01/coadd'
b'DES0746+2625',b'DEC/multiepoch/delve/r5918/DES0746+2625/p01/coadd'
b'DES0813-1415',b'DEC/multiepoch/delve/r5918/DES0813-1415/p01/coadd'
b'DES1122+2043',b'DEC/multiepoch/delve/r5918/DES1122+2043/p01/coadd'
b'DES0653+2917',b'DEC/multiepoch/delve/r5918/DES0653+2917/p01/coadd'
b'DES0709+2043',b'DEC/multiepoch/delve/r5918/DES0709+2043/p01/coadd'
b'DES1031+2208',b'DEC/multiepoch/delve/r5918/DES1031+2208/p01/coadd'
b'DES0939+1252',b'DEC/multiepoch/delve/r5918/DES0939+1252/p03/coadd'
b'DES1006-0915',b'DEC/multiepoch/delve/r5918/DES1006-0915/p01/coadd'
b'DES0755+2043',b'DEC/multiepoch/delve/r5918/DES0755+2043/p01/coadd'
b'DES1136+0418',b'DEC/multiepoch/delve/r5918/DES1136+0418/p01/coadd'
b'DES1125-0416',b'DEC/multiepoch/delve/r5918/DES1125-0416/p01/coadd'
b'DES1045-0124',b'DEC/multiepoch/delve/r5918/DES1045-0124/p01/coadd'
b'DES0959+0001',b'DEC/multiepoch/delve/r5918/DES0959+0001/p01/coadd'
b'DES0834-1332',b'DEC/multiepoch/delve/r5918/DES0834-1332/p01/coadd'
b'DES1135-1541',b'DEC/multiepoch/delve/r5918/DES1135-1541/p01/coadd'
b'DES0825-1332',b'DEC/multiepoch/delve/r5918/DES0825-1332/p01/coadd'
b'DES0922-1707',b'DEC/multiepoch/delve/r5918/DES0922-1707/p01/coadd'
b'DES0830+2334',b'DEC/multiepoch/delve/r5918/DES0830+2334/p01/coadd'
b'DES1033-1624',b'DEC/multiepoch/delve/r5918/DES1033-1624/p01/coadd'
b'DES1130-0707',b'DEC/multiepoch/delve/r5918/DES1130-0707/p01/coadd'
b'DES0920-0707',b'DEC/multiepoch/delve/r5918/DES0920-0707/p01/coadd'
b'DES0948-0624',b'DEC/multiepoch/delve/r5918/DES0948-0624/p01/coadd'
b'DES0828-0124',b'DEC/multiepoch/delve/r5918/DES0828-0124/p01/coadd'
b'DES1140+0252',b'DEC/multiepoch/delve/r5918/DES1140+0252/p01/coadd'
b'DES0847-0624',b'DEC/multiepoch/delve/r5918/DES0847-0624/p01/coadd'
b'DES0835+2251',b'DEC/multiepoch/delve/r5918/DES0835+2251/p01/coadd'
b'DES0745+2251',b'DEC/multiepoch/delve/r5918/DES0745+2251/p01/coadd'
b'DES1127+2126',b'DEC/multiepoch/delve/r5918/DES1127+2126/p01/coadd'
b'DES0927-1915',b'DEC/multiepoch/delve/r5918/DES0927-1915/p01/coadd'
b'DES0942-1624',b'DEC/multiepoch/delve/r5918/DES0942-1624/p01/coadd'
b'DES1122+0126',b'DEC/multiepoch/delve/r5918/DES1122+0126/p01/coadd'
b'DES1011+2251',b'DEC/multiepoch/delve/r5918/DES1011+2251/p01/coadd'
b'DES0950+1000',b'DEC/multiepoch/delve/r5918/DES0950+1000/p01/coadd'
b'DES1110-1332',b'DEC/multiepoch/delve/r5918/DES1110-1332/p01/coadd'
b'DES0900+1917',b'DEC/multiepoch/delve/r5918/DES0900+1917/p02/coadd'
b'DES0810-0416',b'DEC/multiepoch/delve/r5918/DES0810-0416/p02/coadd'
b'DES0822-0124',b'DEC/multiepoch/delve/r5918/DES0822-0124/p01/coadd'
b'DES1019+1043',b'DEC/multiepoch/delve/r5918/DES1019+1043/p01/coadd'
b'DES1015-2041',b'DEC/multiepoch/delve/r5918/DES1015-2041/p01/coadd'
b'DES0807+2251',b'DEC/multiepoch/delve/r5918/DES0807+2251/p01/coadd'
b'DES1145-1332',b'DEC/multiepoch/delve/r5918/DES1145-1332/p01/coadd'
b'DES0704+2417',b'DEC/multiepoch/delve/r5918/DES0704+2417/p01/coadd'
b'DES0927-0416',b'DEC/multiepoch/delve/r5918/DES0927-0416/p01/coadd'
b'DES0945-1915',b'DEC/multiepoch/delve/r5918/DES0945-1915/p01/coadd'
b'DES0801+1500',b'DEC/multiepoch/delve/r5918/DES0801+1500/p01/coadd'
b'DES0742+0043',b'DEC/multiepoch/delve/r5918/DES0742+0043/p02/coadd'
b'DES0832+2126',b'DEC/multiepoch/delve/r5918/DES0832+2126/p01/coadd'
b'DES0933+0043',b'DEC/multiepoch/delve/r5918/DES0933+0043/p01/coadd'
b'DES1155-2124',b'DEC/multiepoch/delve/r5918/DES1155-2124/p01/coadd'
b'DES1031+0752',b'DEC/multiepoch/delve/r5918/DES1031+0752/p01/coadd'
b'DES0849-1250',b'DEC/multiepoch/delve/r5918/DES0849-1250/p01/coadd'
b'DES1054-1624',b'DEC/multiepoch/delve/r5918/DES1054-1624/p01/coadd'
b'DES0816-0458',b'DEC/multiepoch/delve/r5918/DES0816-0458/p02/coadd'
b'DES0827+1126',b'DEC/multiepoch/delve/r5918/DES0827+1126/p01/coadd'
b'DES1003+1500',b'DEC/multiepoch/delve/r5918/DES1003+1500/p01/coadd'
b'DES1150+1626',b'DEC/multiepoch/delve/r5918/DES1150+1626/p01/coadd'
b'DES1117-1541',b'DEC/multiepoch/delve/r5918/DES1117-1541/p01/coadd'
b'DES0832-0333',b'DEC/multiepoch/delve/r5918/DES0832-0333/p01/coadd'
b'DES1102+0835',b'DEC/multiepoch/delve/r5918/DES1102+0835/p01/coadd'
b'DES0918+1500',b'DEC/multiepoch/delve/r5918/DES0918+1500/p01/coadd'
b'DES0840+1043',b'DEC/multiepoch/delve/r5918/DES0840+1043/p01/coadd'
b'DES1111-0624',b'DEC/multiepoch/delve/r5918/DES1111-0624/p01/coadd'
b'DES0852+0543',b'DEC/multiepoch/delve/r5918/DES0852+0543/p02/coadd'
b'DES1104+1917',b'DEC/multiepoch/delve/r5918/DES1104+1917/p01/coadd'
b'DES0917+0209',b'DEC/multiepoch/delve/r5918/DES0917+0209/p01/coadd'
b'DES0916-1958',b'DEC/multiepoch/delve/r5918/DES0916-1958/p01/coadd'
b'DES0953+0001',b'DEC/multiepoch/delve/r5918/DES0953+0001/p01/coadd'
b'DES1047+0543',b'DEC/multiepoch/delve/r5918/DES1047+0543/p01/coadd'
b'DES0741+2208',b'DEC/multiepoch/delve/r5918/DES0741+2208/p02/coadd'
b'DES1045-0624',b'DEC/multiepoch/delve/r5918/DES1045-0624/p01/coadd'
b'DES0845-1041',b'DEC/multiepoch/delve/r5918/DES0845-1041/p02/coadd'
b'DES0959-0416',b'DEC/multiepoch/delve/r5918/DES0959-0416/p01/coadd'
b'DES1021+2043',b'DEC/multiepoch/delve/r5918/DES1021+2043/p02/coadd'
b'DES0925+1709',b'DEC/multiepoch/delve/r5918/DES0925+1709/p01/coadd'
b'DES0952+0335',b'DEC/multiepoch/delve/r5918/DES0952+0335/p01/coadd'
b'DES1135+1000',b'DEC/multiepoch/delve/r5918/DES1135+1000/p01/coadd'
b'DES1120+1543',b'DEC/multiepoch/delve/r5918/DES1120+1543/p01/coadd'
b'DES0916+1626',b'DEC/multiepoch/delve/r5918/DES0916+1626/p01/coadd'
b'DES0733+2834',b'DEC/multiepoch/delve/r5918/DES0733+2834/p01/coadd'
b'DES1012+0335',b'DEC/multiepoch/delve/r5918/DES1012+0335/p01/coadd'
b'DES0933+1334',b'DEC/multiepoch/delve/r5918/DES0933+1334/p01/coadd'
b'DES1012-1541',b'DEC/multiepoch/delve/r5918/DES1012-1541/p01/coadd'
b'DES0942+1334',b'DEC/multiepoch/delve/r5918/DES0942+1334/p01/coadd'
b'DES0740+0252',b'DEC/multiepoch/delve/r5918/DES0740+0252/p02/coadd'
b'DES0836+0626',b'DEC/multiepoch/delve/r5918/DES0836+0626/p01/coadd'
b'DES0823-0958',b'DEC/multiepoch/delve/r5918/DES0823-0958/p02/coadd'
b'DES0933+1000',b'DEC/multiepoch/delve/r5918/DES0933+1000/p01/coadd'
b'DES0810+2543',b'DEC/multiepoch/delve/r5918/DES0810+2543/p02/coadd'
b'DES0839-2332',b'DEC/multiepoch/delve/r5918/DES0839-2332/p01/coadd'
b'DES1001-1707',b'DEC/multiepoch/delve/r5918/DES1001-1707/p01/coadd'
b'DES1142+0001',b'DEC/multiepoch/delve/r5918/DES1142+0001/p01/coadd'
b'DES1128-0041',b'DEC/multiepoch/delve/r5918/DES1128-0041/p01/coadd'
b'DES0915+0835',b'DEC/multiepoch/delve/r5918/DES0915+0835/p01/coadd'
b'DES0929+2043',b'DEC/multiepoch/delve/r5918/DES0929+2043/p01/coadd'
b'DES1119+0043',b'DEC/multiepoch/delve/r5918/DES1119+0043/p01/coadd'
b'DES0922+1209',b'DEC/multiepoch/delve/r5918/DES0922+1209/p01/coadd'
b'DES1145-1707',b'DEC/multiepoch/delve/r5918/DES1145-1707/p01/coadd'
b'DES0935-2332',b'DEC/multiepoch/delve/r5918/DES0935-2332/p01/coadd'
b'DES0821+0418',b'DEC/multiepoch/delve/r5918/DES0821+0418/p02/coadd'
b'DES1104+0709',b'DEC/multiepoch/delve/r5918/DES1104+0709/p01/coadd'
b'DES0956+0752',b'DEC/multiepoch/delve/r5918/DES0956+0752/p01/coadd'
b'DES0914-2041',b'DEC/multiepoch/delve/r5918/DES0914-2041/p01/coadd'
b'DES1048+1626',b'DEC/multiepoch/delve/r5918/DES1048+1626/p01/coadd'
b'DES0829-1250',b'DEC/multiepoch/delve/r5918/DES0829-1250/p01/coadd'
b'DES0939+2334',b'DEC/multiepoch/delve/r5918/DES0939+2334/p01/coadd'
b'DES0909-2415',b'DEC/multiepoch/delve/r5918/DES0909-2415/p01/coadd'
b'DES1115+0709',b'DEC/multiepoch/delve/r5918/DES1115+0709/p01/coadd'
b'DES1012+2917',b'DEC/multiepoch/delve/r5918/DES1012+2917/p01/coadd'
b'DES1026+1334',b'DEC/multiepoch/delve/r5918/DES1026+1334/p01/coadd'
b'DES1113-1458',b'DEC/multiepoch/delve/r5918/DES1113-1458/p01/coadd'
b'DES0844-2415',b'DEC/multiepoch/delve/r5918/DES0844-2415/p01/coadd'
b'DES1058-2206',b'DEC/multiepoch/delve/r5918/DES1058-2206/p01/coadd'
b'DES1139-1207',b'DEC/multiepoch/delve/r5918/DES1139-1207/p01/coadd'
b'DES0907+1209',b'DEC/multiepoch/delve/r5918/DES0907+1209/p01/coadd'
b'DES0912+0835',b'DEC/multiepoch/delve/r5918/DES0912+0835/p01/coadd'
b'DES0914+2751',b'DEC/multiepoch/delve/r5918/DES0914+2751/p01/coadd'
b'DES1114+1043',b'DEC/multiepoch/delve/r5918/DES1114+1043/p01/coadd'
b'DES0951+0209',b'DEC/multiepoch/delve/r5918/DES0951+0209/p01/coadd'
b'DES0931-0458',b'DEC/multiepoch/delve/r5918/DES0931-0458/p01/coadd'
b'DES1042+0126',b'DEC/multiepoch/delve/r5918/DES1042+0126/p01/coadd'
b'DES0828+0126',b'DEC/multiepoch/delve/r5918/DES0828+0126/p01/coadd'
b'DES0802-0833',b'DEC/multiepoch/delve/r5918/DES0802-0833/p01/coadd'
b'DES1006+2708',b'DEC/multiepoch/delve/r5918/DES1006+2708/p01/coadd'
b'DES0934+1209',b'DEC/multiepoch/delve/r5918/DES0934+1209/p01/coadd'
b'DES0708+2500',b'DEC/multiepoch/delve/r5918/DES0708+2500/p01/coadd'
b'DES1056+0043',b'DEC/multiepoch/delve/r5918/DES1056+0043/p01/coadd'
b'DES0706+2708',b'DEC/multiepoch/delve/r5918/DES0706+2708/p01/coadd'
b'DES0854-0833',b'DEC/multiepoch/delve/r5918/DES0854-0833/p02/coadd'
b'DES1118+0917',b'DEC/multiepoch/delve/r5918/DES1118+0917/p01/coadd'
b'DES0856+0917',b'DEC/multiepoch/delve/r5918/DES0856+0917/p02/coadd'
b'DES1111+1751',b'DEC/multiepoch/delve/r5918/DES1111+1751/p01/coadd'
b'DES0807+2417',b'DEC/multiepoch/delve/r5918/DES0807+2417/p01/coadd'
b'DES1043-0458',b'DEC/multiepoch/delve/r5918/DES1043-0458/p01/coadd'
b'DES1144+1751',b'DEC/multiepoch/delve/r5918/DES1144+1751/p02/coadd'
b'DES0855+2208',b'DEC/multiepoch/delve/r5918/DES0855+2208/p02/coadd'
b'DES1117+2708',b'DEC/multiepoch/delve/r5918/DES1117+2708/p01/coadd'
b'DES1039-1041',b'DEC/multiepoch/delve/r5918/DES1039-1041/p01/coadd'
b'DES0930-1458',b'DEC/multiepoch/delve/r5918/DES0930-1458/p01/coadd'
b'DES1025+2834',b'DEC/multiepoch/delve/r5918/DES1025+2834/p01/coadd'
b'DES1105-2415',b'DEC/multiepoch/delve/r5918/DES1105-2415/p01/coadd'
